0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000082e-05 2.916545340248313002e-22
1.059560179277616040e-05 5.425578313070096925e+01
1.122667773510813544e-05 5.735801742003314274e+01
1.189534067370319818e-05 6.063762414231202058e+01
1.260382929679727559e-05 6.410474801482286011e+01
1.335451562929898955e-05 6.777011882778809593e+01
1.414991297434576106e-05 7.164506574645595549e+01
1.499268432786045762e-05 7.574156451410065927e+01
1.588565129428052877e-05 8.007228764503753382e+01
1.683180353330957058e-05 8.465062626931900525e+01
1.783430876931909554e-05 8.949072843834467506e+01
1.889652339691209778e-05 9.460756291836490561e+01
2.002200371815584479e-05 1.000169579447830728e+02
2.121451784910629901e-05 1.057356321295422674e+02
2.247805833548725246e-05 1.117812612639506540e+02
2.381685551976158414e-05 1.181725412057068212e+02
2.523539170434765982e-05 1.249292386812478810e+02
2.673841615839947264e-05 1.320722471369680306e+02
2.833096101839324620e-05 1.396236288584461533e+02
3.001835813575589039e-05 1.476067112594814148e+02
3.180625692794119592e-05 1.560461923711990551e+02
3.370064329271929066e-05 1.649681627912865451e+02
3.570785964900463876e-05 1.744001744936877856e+02
3.783462617131929458e-05 1.843713672529909786e+02
4.008806328898464845e-05 1.949125613551944127e+02
4.247571552536899217e-05 2.060563642178096586e+02
4.500557675700498240e-05 2.178372061387975975e+02
4.768611697714470366e-05 2.302914051997141485e+02
5.052631065335680226e-05 2.434574142773918766e+02
5.353566677410726287e-05 2.573759351681832754e+02
5.672426068491978471e-05 2.720899634354090608e+02
6.010276782070383576e-05 2.876449065418260602e+02
6.368249944718588386e-05 3.040886890095574699e+02
6.747544053110694133e-05 3.214720494749975046e+02
7.149428986597578960e-05 3.398487149466998289e+02
7.575250258771913897e-05 3.592753047751036206e+02
8.026433522257176334e-05 3.798115976490090588e+02
8.504489341802680944e-05 4.015209136219750121e+02
9.011018251665020671e-05 4.244701607951657820e+02
9.547716114208058954e-05 4.487299627811396476e+02
1.011637979766207419e-04 4.743748776623201593e+02
1.071891319205127554e-04 5.014836603646236881e+02
1.135733358343105206e-04 5.301396710807958925e+02
1.203377840777589608e-04 5.604309412894608613e+02
1.275051240713013351e-04 5.924502266362337650e+02
1.350993521198026509e-04 6.262955825439919408e+02
1.431458937523478862e-04 6.620706919335202656e+02
1.516716888470923011e-04 6.998848368773298034e+02
1.607052818261638604e-04 7.398533092047596256e+02
1.702769172225899747e-04 7.820979038761443007e+02
1.804186409392072321e-04 8.267471239993682275e+02
1.911644075385702613e-04 8.739364507289384392e+02
2.025501939230666684e-04 9.238087726395114032e+02
2.146141197858404150e-04 9.765147513856345540e+02
2.273965752357928532e-04 1.032213050881921845e+03
2.409403560239525681e-04 1.091070874088869687e+03
2.552908068239517010e-04 1.153264439126221077e+03
2.704959730463134910e-04 1.218979254454066904e+03
2.866067616948251738e-04 1.288410482538455426e+03
3.036771118035457777e-04 1.361763154416301859e+03
3.217641750250736354e-04 1.439252795140794433e+03
3.409285069746812564e-04 1.521106008993476507e+03
3.612342699709432154e-04 1.607560720693941448e+03
3.827494478516311506e-04 1.698866409939721507e+03
4.055460735840829556e-04 1.795284600017400408e+03
4.297004704320841117e-04 1.897089319032414551e+03
4.552935074866948178e-04 2.004567203238540515e+03
4.824108704165370348e-04 2.118017903856393787e+03
5.111433483440167534e-04 2.237754021235221899e+03
5.415871378079472947e-04 2.364102264172451214e+03
5.738441648302394131e-04 2.497403767935662472e+03
6.080224261649425825e-04 2.638012771581868947e+03
6.442363508721372966e-04 2.786297326983505627e+03
6.826071834272386812e-04 2.942639449876316121e+03
7.232633896483539777e-04 3.107435446873666478e+03
7.663410868007458718e-04 3.281095624837093510e+03
